source,id,text,researcher,year,aggressive,hate
twitter,-,Se eu ganhasse 1 real cada vez que Bolsonaro falasse alguma coisa que preste https://t.co/HfJKtSFJqM,fortuna et al,2019,0,0
twitter,-,"@user pooo, esse aí é otimista hein",fortuna et al,2019,0,0
twitter,-,"RT @user É muito irônico a PM não ter direito a greve e fazer, enquanto as outras categorias têm direito a greve e apanham da PM quand _",fortuna et al,2019,0,0
twitter,-,"- Moça eu quero aquele tênis.
- Aquele é pra homem
- Mas vc acha que o tênis vai reparar?",fortuna et al,2019,1,1
twitter,-,Chegou aquela hora da noite que eu fico contando se eu dormir AGORA vou ter quantas horas de sono,fortuna et al,2019,0,0
twitter,-,"Mas aí não tem como dormir AGORA, então contando q eu vou tentar dormir agora e vou conseguir dormir em 1hr tenho q _ https://t.co/lLzUWuRykk",fortuna et al,2019,0,0
twitter,-,. @user que tal se vcs levassem esse carro lá pra guerra da síria? será se os terroristas vão se emocionar e vão decretar #paz?,fortuna et al,2019,0,0
twitter,-,". @user terror propagado pela mídia sim, > que protege vagabundo e o estatuto do desarmamento, deixando o tráfico comandar o país",fortuna et al,2019,0,0
twitter,-,"Mais um órgão de comunicação social de referência, na lista dos #fakenews 
Shame on Der #Spiegel
#AfD #Trump 
@user https://t.co/5kbxPaKDES",fortuna et al,2019,0,0
twitter,-,"Bastaram 4 anos pra ""mudança"" acontecer. https://t.co/09a2spa316",fortuna et al,2019,0,0
twitter,-,Esse é o nível da turma que faz uma pessoa de bem ficar desempregada por não seguir o politicamente correto e apoia _ https://t.co/mVfQ9OKdFP,fortuna et al,2019,0,0
twitter,-,@user jamais. honro e prezo pelo meu país. Não quero que vire uma europa 2,fortuna et al,2019,0,0
twitter,-,"RT @user Para defender Jean Wyllys, FHC MENTE e esquece que MANDOU cassar Bolsonaro por chamar ministro de ladrão https://t.co/QTlY4 _",fortuna et al,2019,0,0
twitter,-,@user vai chover assim tanto no Allgarve?!,fortuna et al,2019,0,0
twitter,-,@user olhe que não. Eles sofrem metamorfoses e regressam sempre no dia seguinte escondidos num ovo.,fortuna et al,2019,0,0
twitter,-,"Parabéns ao nosso novo Procurador Geral, @user https://t.co/wmVgq4MGYf",fortuna et al,2019,0,0
twitter,-,"O @user ainda tem fé que vai funcionar! 
Acho que se colocar tb umas pombinhas brancas, aí os bandidos des _ https://t.co/ee8X1lbS0H",fortuna et al,2019,0,0
twitter,-,"Preocupados com a espanholização da Banca? É mais provável haver concorrência entre um catalão e um cantabro, do que entre três angolanos...",fortuna et al,2019,0,0
twitter,-,"Sen. Richard Blumenthal, que nunca lutou no Vietnã, e disse por anos que sim (grande mentira) agr distorce o que o _ https://t.co/ytHckJ8rNt",fortuna et al,2019,0,0
twitter,-,"Chirs Cuomo, em sua entrevista com o Sen. Blumenthal nunca perguntou sobre a farsa do corajoso ""serviço"" dele no Vi _ https://t.co/qlk4K9ejWI",fortuna et al,2019,0,0
twitter,-,"Este fim-de-semana a caravana vai andar por aqui:
- 10 Fev: VILA REAL
- 11 Fev: COVILHÂ
Bilhetes na FNAC,bilheteira _ https://t.co/C6ks5FIt96",fortuna et al,2019,0,0
twitter,-,Sen. McCain não deveria falar sobre sucesso ou falha de uma missão na mídia. Apenas torna o inimigo mais forte! Ele _ https://t.co/qmocE7t9UG,fortuna et al,2019,0,0
twitter,-,"...tanto tempo que não sabe mais como ganhar, apenas veja o caos que está o nosso país - preso em conflitos em todo _ https://t.co/u0UBstAgQd",fortuna et al,2019,0,0
twitter,-,"..Ryan morreu numa missão vitoriosa (segundo General Mattis), não uma ""falha."" Hora dos EUA ficar esperto e começar _ https://t.co/AhggQQqt8m",fortuna et al,2019,0,0
twitter,-,"11 dicas de como fazer – e manter - amizade com outra mulher
 https://t.co/UZPftQPubK",fortuna et al,2019,0,0
twitter,-,"- Nossa, mas feminismo necessário hoje em dia? 
: https://t.co/UVPYCewlCp",fortuna et al,2019,0,0
twitter,-,"O CDS avisou Centeno das ""consequências penais"" de mentir ao Parlamento. Mas está algum ex-deputado do CDS preso?!...",fortuna et al,2019,0,0
twitter,-,"@user achei engraçado que ngm falou em direita aqui, mas vocês mesmo se entregam",fortuna et al,2019,0,0
twitter,-,"Junte-se a nós no Salão Oval para o juramento do nosso novo Procurador Geral, @user AO VIVO: _ https://t.co/zhJYCbrs5Y",fortuna et al,2019,0,0
twitter,-,"RT @user Polícia militar acaba de dar tiro de pistola pra cima. Ninguém me contou, eu vi. https://t.co/ogbg21NlQ3",fortuna et al,2019,0,0
twitter,-,"RT @user Como eu disse, eu vi. 
@user atirando com bala de verdade em manifestação. https://t.co/hH36zaxDtK",fortuna et al,2019,0,0
twitter,-,"E se o Centeno acatasse o conselho do CDS, demitindo-se irrevogavelmente, para poder regressar como Vice-Primeiro-Ministro?...",fortuna et al,2019,0,0
twitter,-,"@user não sou tua miga
E daí que são de 2013? Preconceito não é opinião pra mudar conforme o tempo passa. É algo puro e simples! Gordofóbico",fortuna et al,2019,0,0
twitter,-,"@user @user Tinha que ser gorda, né?",fortuna et al,2019,1,1
twitter,-,@user Lá vem a gorda fazer chantagem emocional.,fortuna et al,2019,1,1
twitter,-,@user @user esse gordo pedante se sentindo,fortuna et al,2019,1,1
twitter,-,@user E gordo sente frio?,fortuna et al,2019,1,1
twitter,-,"@user @user AAAA, gorda do caralho.",fortuna et al,2019,1,1
twitter,-,TE VEJO NO TRIBUNAL. A SEGURANÇA DA NOSSA NAÇÃO ESTÁ EM JOGO! https://t.co/KJyKFc7fJz,fortuna et al,2019,0,0
twitter,-,"Decide aí se a mídia é golpista ou não, porra! https://t.co/MhUVUgLCre",fortuna et al,2019,0,0
twitter,-,"RT @user Dica: antes de dar uma de politicamente correto nas redes sociais, vasculhe o seu passado, pq o @user acha mesmo v _",fortuna et al,2019,0,0
twitter,-,RT @user O @user apenas está mostrando que pagar de politicamente correto na internet é apenas uma MODINHA. Amo essa @,fortuna et al,2019,0,0
twitter,-,RT @user Sigam o @user e acompanham a hipocrisia que faz parte da vidinha dos politicamente corretos.,fortuna et al,2019,0,0
twitter,-,"RT @user O ""Guia Politicamente Incorreto da Filosofia"" do Pondé explica demais o trabalho do @user Leiam!!",fortuna et al,2019,0,0
twitter,-,RT @user @user Me mostre um patrulheiro(a) do politicamente correto e eu te mostro um hipócrita,fortuna et al,2019,0,0
twitter,-,RT @user @user eu diria que vcs atendem uma necessidade pública essencial: expor a hipocrisia do politicamente correto! _,fortuna et al,2019,0,0
twitter,-,RT @user Amei esse @user Tão provando como essa onda do politicamente correto é a maior farsa inventada nos últimos _,fortuna et al,2019,0,0
twitter,-,RT @user Tô amando muito o perfil do @user Expondo os justiceiros sociais politicamente corretos mas que na verdade _,fortuna et al,2019,0,0
twitter,-,"RT @user Porque o que mais tem é lobo em pele de cordeiro. Contra a hipocrisia, @user neles!",fortuna et al,2019,0,0
twitter,-,"RT @user Deus perdoa
A Internet é impiedosa e não perdoa
Já o @user mostra a prova do crime",fortuna et al,2019,0,0
twitter,-,"RT @user @user Essa página é o melhor modo de se provar que essa ""justiça social"" não passa de uma modinha.",fortuna et al,2019,0,0
twitter,-,"E quanto não poupará isso em danos sociais e em apoios a subsídio-dependentes?
Força @user https://t.co/jauLX1SMq4",fortuna et al,2019,0,0
twitter,-,"Constroem obstáculos dentro das nossas casas em vez de expulsarem a serpente islâmica. Vergonha! 
https://t.co/Nv1Iti6pdq",fortuna et al,2019,0,0
twitter,-,"Precisamente: sem segurança não há liberdade!
@user 
@user 
#pnr https://t.co/3qnmSeM2yj",fortuna et al,2019,0,0
twitter,-,"Bom dia, companheiros! Como diria a Bárbara Guimarães, hoje, está um frio do Carrilho!",fortuna et al,2019,0,0
twitter,-,Dureza viu... o Brasil não está no limbo à toa... https://t.co/fOucvO3rfl,fortuna et al,2019,0,0
twitter,-,"Pois é... a maior e mais evidente farsa dos últimos anos, só não vê quem não quer. https://t.co/oPBN6BJcWT",fortuna et al,2019,0,0
twitter,-,"É mesmo?? Caramba, achava que qdo um processo deles chegasse ao STF eles o abandonassem... #FolhaFakeNews https://t.co/nqOiwJ70dw",fortuna et al,2019,0,0
twitter,-,Porque a bandidagem continua muito bem armada. https://t.co/51XKeRYFkf,fortuna et al,2019,0,0
twitter,-,"PNR nas Eleições Autárquicas: ""uma lança na Margem Sul""!
#PNR #Barreiro @user 
https://t.co/wtzIKopblm https://t.co/2iUBbGh5qz",fortuna et al,2019,0,0
twitter,-,"O retrato disso? A juventude atual, que vos mostro aqui todos os dias, a mesma presente nos protestos esquerdistas _ https://t.co/FqQxt1eviX",fortuna et al,2019,0,0
twitter,-,"Também o Barreiro terá uma candidatura do PNR @user https://t.co/QGSfThJw1x
#Barreiro #Portugal _ https://t.co/7LabEYTfIZ",fortuna et al,2019,0,0
twitter,-,"Bora chuva de deslike? Esse lixo era assaltante, cantou uma música no camburão e ficou famoso. País lixo https://t.co/DADIDw6e60",fortuna et al,2019,0,0
twitter,-,"O racismo da esquerda passando na sua tl. Esse pode, esse é politicamente correto, aí não tem protestos. Imagina se _ https://t.co/Yh5eBHEiN2",fortuna et al,2019,0,0
twitter,-,"RT @user A PSP interceptou o q julgavam ser um automóvel sem condutor em excesso de velocidade,apurou-se mais tarde q ao volante ia _",fortuna et al,2019,0,0
twitter,-,"RT @user Nunca, como agora, a produção literária nacional esteve tão activa.
Yronicamente https://t.co/ZcY0oMi1sU",fortuna et al,2019,0,0
twitter,-,"GUERRA LEGAL: ""Notadamente, em toda opinião, o painel não se preocupou em citar este (o) estatuto."" Uma decisão des _ https://t.co/nvnk4KJ2pf",fortuna et al,2019,0,0
twitter,-,"O falido @user cria grande NOTÍCIA FALSA sobre a China dizendo  ""Sr. Xi não falou com Sr. Trump desde Nov. 14."" _ https://t.co/iBHOBjRlSr",fortuna et al,2019,0,0
twitter,-,Começa pelo seu namorado @user https://t.co/yxAMLnkOhM,fortuna et al,2019,0,0
twitter,-,Decididamente o Marques Mendes está a perder qualidades. Já nem a presença dos radares da PSP consegue adivinhar. SAD...,fortuna et al,2019,0,0
twitter,-,Feministas ou sindicatos vão lá protestar?? https://t.co/ns1bcccmYO,fortuna et al,2019,0,0
twitter,-,"@user 
Então, viva o PNR, certo, sr. Primeiro Ministro? :)",fortuna et al,2019,0,0
twitter,-,"Após 10 anos de IVG (Interrupção Voluntária da Gravidez), os números de abortos diminuíram, e o índice de... https://t.co/Eh8jtfefYg",fortuna et al,2019,0,0
twitter,-,"Depois de vender produtos ilegais o dia todo no centro do Rio, camelôzada se reúne pra queimar um no meio da rua: _ https://t.co/gtu7cntgBA",fortuna et al,2019,0,0
twitter,-,"""Sei que posso dar mais"" disse Carrillo numa noite fria...",fortuna et al,2019,0,0
twitter,-,A caminho da Base Militar Andrews com o Primeiro Ministro Shinzo hoje mais cedo. https://t.co/0YAUn4dMKJ,fortuna et al,2019,0,0
twitter,-,"O jornalismo é um poder censório, manipulador, tendencioso e tantas vezes mentiroso. Afinal em que mundo vive a _ https://t.co/nTh0VR1qlE",fortuna et al,2019,0,0
twitter,-,"@user @user 
Explicado?? Diria antes, deturpado e diabolizado. Como qualquer um que se insurja contra o sistema, é odiado.",fortuna et al,2019,0,0
twitter,-,"A Europa, muito doente e submissa a estes espectáculos de mariquice nojenta, claro que se torna presa fácil do Islã _ https://t.co/BIAymMELN1",fortuna et al,2019,1,1
twitter,-,"O @user quer o fim da PM usando a mesma para a sua segurança.
Nessas horas a 'fascista' vira heroína!",fortuna et al,2019,0,0
twitter,-,RT @user Hoje o talho do Mota não só não é vandalizado como ainda lá vai encontrar um porco e dois presuntos embrulhados em papel azul e _,fortuna et al,2019,0,0
twitter,-,Parece que o Papa vai estar menos tempo em Portugal do que o Porto esteve em primeiro lugar...,fortuna et al,2019,0,0
twitter,-,"Sistema legal falido! ""77% dos refugiados que entraram nos EUA desde o adiamento do veto são de 7 países suspeitos. _ https://t.co/nVSy7bwfC5",fortuna et al,2019,0,0
twitter,-,"Estou lendo que o preço do grande MURO na fronteira custará mais do que o governo esperava inicialmente, mas eu ain _ https://t.co/EZwOmnq7UM",fortuna et al,2019,0,0
twitter,-,"...negociações ou design. Quando eu me envolver, como no F-35 FighterJet ou no programa do Air Force One, o preço V _ https://t.co/MOpoCGWiyh",fortuna et al,2019,0,0
twitter,-,"Melania e eu estamos recebendo o Primeiro Ministro japonês Shinzo Abe e a Sra. Abe em Mar-a-Lago em Palm Beach, Fl. _ https://t.co/pPk8M2UuR3",fortuna et al,2019,0,0
twitter,-,O @user adora passar uma vergonha https://t.co/VL6Fv63JbD,fortuna et al,2019,0,0
twitter,-,"Me divertindo muito enquanto hospedo o Primeiro Ministro Shinzo Abe nos Estados Unidos!
https://t.co/7yfRnjbAqU _ https://t.co/YwL0C0Y3hU",fortuna et al,2019,0,0
twitter,-,"Peeps da Covilhã, o Anfiteatro da Parada na UBI já está pronto. Faltam vocês.
A pouca-vergonha começa às 22h00.
Bil _ https://t.co/zSTht9QCrP",fortuna et al,2019,0,0
twitter,-,Estou tão orgulhoso da minha filha Ivanka. Abusada e maltratada pela mídia e ainda mantém a cabeça tão erguida: ver _ https://t.co/rLTZlmMxC7,fortuna et al,2019,0,0
twitter,-,"Joguei golf hoje com o Primeiro Ministro do Japão, Abe, @user e Ernie Els. Me diverti muito. O Japão está mu _ https://t.co/LT02RVmlqu",fortuna et al,2019,0,0
twitter,-,Jantar de negócios a noite com o Primeiro Ministro do Japão Abe e seus representantes na Casa Branca de Inverno (Ma _ https://t.co/M9r9tl469m,fortuna et al,2019,0,0
twitter,-,"RT @user Ontem tivemos mais uma reunião do Conselho Nacional do PNR
#Portugal #Política #RogérioSantos #RenovarPortugal https://t. _",fortuna et al,2019,0,0
twitter,-,AO VIVO Declaração Conjunta do Presidente Trump e Primeiro Ministro Shinzo Abe: https://t.co/O6BHXpb9WW https://t.co/lVoh7ac91l,fortuna et al,2019,0,0
twitter,-,#ICYMI: Declaração Conjunta com Presidente Trump e Primeiro Ministro Shinzo Abe sobre a Coréia do Norte. https://t.co/m9W57gOoLi,fortuna et al,2019,0,0
twitter,-,"Impedir os imigrantes ilegais é meramente cumprir uma promessa da minha campanha. Membros de gangues, traficantes e _ https://t.co/N6dylY90tZ",fortuna et al,2019,0,0
twitter,-,"72% dos refugiados que vieram aos EUA (3/2 à 11/2) durante o IMPED. LEGAL são de 7 países: SÍRIA, IRAQUE, SOMÁLIA, _ https://t.co/4PsneMNlo0",fortuna et al,2019,0,0
twitter,-,E na @user NOTÍCIAS FALSAS Bernie Sanders foi tirado do ar ao descrevê-los com o termo notícias falsas. Alegaram dif _ https://t.co/sKXd4lU8jo,fortuna et al,2019,0,0
twitter,-,"Após dois dias de conversas muito produtivas, o Primeiro Ministro Abe está voltando ao Japão. https://t.co/VtFPWlnl4z",fortuna et al,2019,0,0
twitter,-,"Conheço bem Mark Cuban. Ele me apoiou muito, mas não quis atender todas as ligações dele. Ele não é tão bom pra se _ https://t.co/fSJ3EpjnYP",fortuna et al,2019,0,0
twitter,-,RT @user Foto de um casamento infantil forçado. Casamentos infantis são comuns no Oriente Médio e o islamismo apoia isso. https://t. _,fortuna et al,2019,0,0
twitter,-,"Acabei de ouvir uma cigana dizer q ""os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado"".
O cliché morreu hj às 16h09",fortuna et al,2019,1,1
twitter,-,Parabéns a Stephen Miller por me representar esta manhã nos vários programas matutinos de domingo. Ótimo trabalho! https://t.co/oub2u74RHa,fortuna et al,2019,0,0
twitter,-,"@user 
Perante o humor há sempre lugar a um sorriso. :)
Só não aprovo a ofensa fácil.",fortuna et al,2019,0,0
twitter,-,"Ontem, no intervalo para almoço de mais uma excelente reunião do Conselho Nacional. Ambiente de alegria e ânimo. _ https://t.co/7Au5aNJJ7o",fortuna et al,2019,0,0
twitter,-,"Lugares da minha Pátria.
Câmara de Lobos, Ilha da Madeira. https://t.co/LhVz0m1IiD",fortuna et al,2019,0,0
twitter,-,"AVISO DA PROTECÇÃO CÍVIL:
Surto de cotovelite em Moreira de Cónegos",fortuna et al,2019,0,0
twitter,-,O movimento 'Vai ter gorda na praia sim' parece que funcionou. https://t.co/kmwq2k20e6,fortuna et al,2019,0,0
twitter,-,@user Espero que ganhem. Tenho muitos amigos do Sporting e fica difícil falar com eles com uma distância de 13 pontos,fortuna et al,2019,0,0
twitter,-,Mais uma da guerreira @user ao vivasso & receba @user https://t.co/R0ZW1ZSkc7,fortuna et al,2019,0,0
twitter,-,"""Mário Centeno não se portou como um homenzinho"" disse Marques Mendes. A piada está feita.",fortuna et al,2019,0,0
twitter,-,"Cafagestes de Faro e Odemira (São Teotónio),no próximo fds,chegou finalmente a vossa vez.
Bilhetes nos sitíos do co _ https://t.co/l2NNkNmjIh",fortuna et al,2019,0,0
twitter,-,"Saindo da Flórida. Grande multidão de entusiastas fazendo fila na estrada, o que a mídia de NOTÍCIAS FALSAS se recu _ https://t.co/HIFiB5cgcu",fortuna et al,2019,0,0
twitter,-,"Os ""média"" são um pilar do sistema que combatemos. Deles só se podemos esperar mentira e/ou omissão.
#Fakenews _ https://t.co/Q6BaDIUZlG",fortuna et al,2019,0,0
twitter,-,Boa semana para todos! https://t.co/GylJKCPVF5,fortuna et al,2019,0,0
